"","X","SubjectID","ExperimentName","Session","Age","Handedness","Sex","CRESP","List2","PairCode","Sound1","Sound2","PWType","WordType","zMFCC","Condition","RESP","Trial","RT","ACC","SyllPos","TrialType","c_Trial"
"131",131,"Base_Test1_206","Test1",2,19,"right","female","1","31","Word vs Fin FW","tupiro.wav","tupiku.wav",NA,3,-0.257955755918198,"Familiar",5,19,838,0,"Final","Word vs FW",-9.58095545513234
"132",132,"Base_Test1_206","Test1",2,19,"right","female","1","24","Word vs Med FW","padoti.wav","padati.wav",NA,4,-1.38984163125101,"Familiar",1,20,2338,1,"Medial","Word vs FW",-8.58095545513234
"133",133,"Base_Test1_206","Test1",2,19,"right","female","5","27","Word vs Fin FW","tupiti.wav","tupiro.wav",NA,3,1.35174727276499,"Familiar",1,21,1425,0,"Final","Word vs FW",-7.58095545513234
"134",134,"Base_Test1_206","Test1",2,19,"right","female","1","5","Word vs PW","golabu.wav","rogola.wav",1,1,NA,"Familiar",5,22,976,0,NA,"Word vs PW",-6.58095545513234
"135",135,"Base_Test1_206","Test1",2,19,"right","female","1","15","Word vs In FW","tupiro.wav","papiro.wav",NA,3,1.07074586855259,"Familiar",5,23,820,0,"Initial","Word vs FW",-5.58095545513234
"136",136,"Base_Test1_206","Test1",2,19,"right","female","1","13","Word vs In FW","golabu.wav","bilabu.wav",NA,1,0.781961875630439,"Familiar",1,24,1104,1,"Initial","Word vs FW",-4.58095545513234
"137",137,"Base_Test1_206","Test1",2,19,"right","female","5","20","Word vs Med FW","papiti.wav","padoti.wav",NA,4,0.291753243007115,"Familiar",1,25,968,0,"Medial","Word vs FW",-3.58095545513234
"138",138,"Base_Test1_206","Test1",2,19,"right","female","1","7","Word vs PW","tupiro.wav","titupi.wav",1,3,NA,"Familiar",1,26,925,1,NA,"Word vs PW",-2.58095545513234
"139",139,"Base_Test1_206","Test1",2,19,"right","female","1","43","PW vs Med FW","pirogo.wav","tularo.wav",2,3,1.10108532403706,"Familiar",5,27,1104,0,"Medial","PW vs FW",-1.58095545513234
"140",140,"Base_Test1_206","Test1",2,19,"right","female","5","19","Word vs Med FW","tularo.wav","tupiro.wav",NA,3,1.10108532403706,"Familiar",5,28,1245,1,"Medial","Word vs FW",-0.580955455132344
"141",141,"Base_Test1_206","Test1",2,19,"right","female","5","12","Word vs In FW","godoti.wav","padoti.wav",NA,4,-0.355968481618047,"Familiar",1,29,1603,0,"Initial","Word vs FW",0.419044544867656
"142",142,"Base_Test1_206","Test1",2,19,"right","female","1","21","Word vs Med FW","golabu.wav","godabu.wav",NA,1,-1.60739314711274,"Familiar",1,30,1141,1,"Medial","Word vs FW",1.41904454486766
"143",143,"Base_Test1_206","Test1",2,19,"right","female","5","37","PW vs In FW","bilabu.wav","rogola.wav",1,1,0.781961875630439,"Familiar",1,31,2498,0,"Initial","PW vs FW",2.41904454486766
"144",144,"Base_Test1_206","Test1",2,19,"right","female","5","28","Word vs Fin FW","padobu.wav","padoti.wav",NA,4,0.296611514613159,"Familiar",5,32,720,1,"Final","Word vs FW",3.41904454486766
"145",145,"Base_Test1_206","Test1",2,19,"right","female","1","41","PW vs Med FW","labupa.wav","gopibu.wav",2,1,1.10108532403706,"Familiar",1,33,791,1,"Medial","PW vs FW",4.41904454486766
"146",146,"Base_Test1_206","Test1",2,19,"right","female","5","54","PW vs Fin FW","bidabu.wav","robida.wav",1,2,-1.34526988854491,"Familiar",5,34,652,1,"Final","PW vs FW",5.41904454486766
"147",147,"Base_Test1_206","Test1",2,19,"right","female","1","8","Word vs PW","padoti.wav","kupado.wav",1,4,NA,"Familiar",1,35,825,1,NA,"Word vs PW",6.41904454486766
"148",148,"Base_Test1_206","Test1",2,19,"right","female","1","6","Word vs PW","bidaku.wav","bubida.wav",1,2,NA,"Familiar",1,36,768,1,NA,"Word vs PW",7.41904454486766
"149",149,"Base_Test1_206","Test1",2,19,"right","female","1","29","Word vs Fin FW","golabu.wav","golaku.wav",NA,1,-1.34526988854491,"Familiar",5,37,809,0,"Final","Word vs FW",8.41904454486766
"150",150,"Base_Test1_206","Test1",2,19,"right","female","1","42","PW vs Med FW","dakutu.wav","bilaku.wav",2,2,-1.60739314711274,"Familiar",1,38,792,1,"Medial","PW vs FW",9.41904454486766
"151",151,"Base_Test1_206","Test1",2,19,"right","female","5","46","PW vs Med FW","bipiku.wav","robida.wav",1,2,1.14212436080289,"Familiar",5,39,936,1,"Medial","PW vs FW",10.4190445448677
"152",152,"Base_Test1_206","Test1",2,19,"right","female","1","36","PW vs In FW","dotitu.wav","godoti.wav",2,4,-0.355968481618047,"Familiar",1,40,861,1,"Initial","PW vs FW",11.4190445448677
"153",153,"Base_Test1_206","Test1",2,19,"right","female","5","26","Word vs Fin FW","bidaro.wav","bidaku.wav",NA,2,-0.257955755918198,"Familiar",5,41,1009,1,"Final","Word vs FW",12.4190445448677
"154",154,"Base_Test1_206","Test1",2,19,"right","female","1","14","Word vs In FW","bidaku.wav","tudaku.wav",NA,2,-0.266109272601177,"Familiar",1,42,1045,1,"Initial","Word vs FW",13.4190445448677
"155",155,"Base_Test1_206","Test1",2,19,"right","female","1","33","PW vs In FW","labubi.wav","tulabu.wav",2,1,-0.275458580478951,"Familiar",5,43,757,0,"Initial","PW vs FW",14.4190445448677
"156",156,"Base_Test1_206","Test1",2,19,"right","female","1","44","PW vs Med FW","dotigo.wav","papiti.wav",2,4,0.291753243007115,"Familiar",1,44,858,1,"Medial","PW vs FW",15.4190445448677
"157",157,"Base_Test1_206","Test1",2,19,"right","female","1","23","Word vs Med FW","tupiro.wav","tudoro.wav",NA,3,0.291753243007115,"Familiar",1,45,1485,1,"Medial","Word vs FW",16.4190445448677
"158",158,"Base_Test1_206","Test1",2,19,"right","female","5","3","Word vs PW","piropa.wav","tupiro.wav",2,3,NA,"Familiar",5,46,724,1,NA,"Word vs PW",17.4190445448677
"159",159,"Base_Test1_206","Test1",2,19,"right","female","1","50","PW vs Fin FW","dakutu.wav","bidaro.wav",2,2,-0.257955755918198,"Familiar",1,47,1587,1,"Final","PW vs FW",18.4190445448677
"160",160,"Base_Test1_206","Test1",2,19,"right","female","5","55","PW vs Fin FW","tupiku.wav","butupi.wav",1,3,-0.257955755918198,"Familiar",5,48,748,1,"Final","PW vs FW",19.4190445448677
"161",161,"Base_Test1_206","Test1",2,19,"right","female","5","45","PW vs Med FW","godabu.wav","kugola.wav",1,1,-1.60739314711274,"Familiar",5,49,867,1,"Medial","PW vs FW",20.4190445448677
"162",162,"Base_Test1_206","Test1",2,19,"right","female","1","52","PW vs Fin FW","dotigo.wav","padobu.wav",2,4,0.296611514613159,"Familiar",1,50,1503,1,"Final","PW vs FW",21.4190445448677
"163",163,"Base_Test1_206","Test1",2,19,"right","female","1","35","PW vs In FW","piropa.wav","gopiro.wav",2,3,-0.275458580478951,"Familiar",1,51,1427,1,"Initial","PW vs FW",22.4190445448677
"164",164,"Base_Test1_206","Test1",2,19,"right","female","5","40","PW vs In FW","tudoti.wav","kupado.wav",1,4,1.07074586855259,"Familiar",1,52,1479,0,"Initial","PW vs FW",23.4190445448677
"165",165,"Base_Test1_206","Test1",2,19,"right","female","1","51","PW vs Fin FW","pirogo.wav","tupiti.wav",2,3,1.35174727276499,"Familiar",5,53,715,0,"Final","PW vs FW",24.4190445448677
"166",166,"Base_Test1_206","Test1",2,19,"right","female","5","9","Word vs In FW","tulabu.wav","golabu.wav",NA,1,-0.275458580478951,"Familiar",1,54,668,0,"Initial","Word vs FW",25.4190445448677
"167",167,"Base_Test1_206","Test1",2,19,"right","female","5","25","Word vs Fin FW","golati.wav","golabu.wav",NA,1,0.296611514613159,"Familiar",5,55,991,1,"Final","Word vs FW",26.4190445448677
"168",168,"Base_Test1_206","Test1",2,19,"right","female","5","2","Word vs PW","dakugo.wav","bidaku.wav",2,2,NA,"Familiar",1,56,2764,0,NA,"Word vs PW",27.4190445448677
"169",169,"Base_Test1_207","Test1",1,22,"right","female","5","54","PW vs Fin FW","bidabu.wav","robida.wav",1,2,-1.34526988854491,"Familiar",5,1,4254,1,"Final","PW vs FW",-27.5809554551323
"170",170,"Base_Test1_207","Test1",1,22,"right","female","5","18","Word vs Med FW","bilaku.wav","bidaku.wav",NA,2,-1.60739314711274,"Familiar",5,2,2294,1,"Medial","Word vs FW",-26.5809554551323
"171",171,"Base_Test1_207","Test1",1,22,"right","female","1","29","Word vs Fin FW","golabu.wav","golaku.wav",NA,1,-1.34526988854491,"Familiar",1,3,2378,1,"Final","Word vs FW",-25.5809554551323
"172",172,"Base_Test1_207","Test1",1,22,"right","female","1","7","Word vs PW","tupiro.wav","titupi.wav",1,3,NA,"Familiar",1,4,1281,1,NA,"Word vs PW",-24.5809554551323
"173",173,"Base_Test1_207","Test1",1,22,"right","female","5","40","PW vs In FW","tudoti.wav","kupado.wav",1,4,1.07074586855259,"Familiar",5,5,1461,1,"Initial","PW vs FW",-23.5809554551323
"174",174,"Base_Test1_207","Test1",1,22,"right","female","5","55","PW vs Fin FW","tupiku.wav","butupi.wav",1,3,-0.257955755918198,"Familiar",1,6,1247,0,"Final","PW vs FW",-22.5809554551323
"175",175,"Base_Test1_207","Test1",1,22,"right","female","5","9","Word vs In FW","tulabu.wav","golabu.wav",NA,1,-0.275458580478951,"Familiar",1,7,1672,0,"Initial","Word vs FW",-21.5809554551323
"176",176,"Base_Test1_207","Test1",1,22,"right","female","1","16","Word vs In FW","padoti.wav","tudoti.wav",NA,4,1.07074586855259,"Familiar",1,8,1362,1,"Initial","Word vs FW",-20.5809554551323
"177",177,"Base_Test1_207","Test1",1,22,"right","female","1","24","Word vs Med FW","padoti.wav","padati.wav",NA,4,-1.38984163125101,"Familiar",1,9,2355,1,"Medial","Word vs FW",-19.5809554551323
"178",178,"Base_Test1_207","Test1",1,22,"right","female","5","3","Word vs PW","piropa.wav","tupiro.wav",2,3,NA,"Familiar",1,10,2777,0,NA,"Word vs PW",-18.5809554551323
"179",179,"Base_Test1_207","Test1",1,22,"right","female","1","30","Word vs Fin FW","bidaku.wav","bidabu.wav",NA,2,-1.34526988854491,"Familiar",1,11,1520,1,"Final","Word vs FW",-17.5809554551323
"180",180,"Base_Test1_207","Test1",1,22,"right","female","5","1","Word vs PW","labubi.wav","golabu.wav",2,1,NA,"Familiar",5,12,1090,1,NA,"Word vs PW",-16.5809554551323
"181",181,"Base_Test1_207","Test1",1,22,"right","female","5","19","Word vs Med FW","tularo.wav","tupiro.wav",NA,3,1.10108532403706,"Familiar",5,13,1254,1,"Medial","Word vs FW",-15.5809554551323
"182",182,"Base_Test1_207","Test1",1,22,"right","female","5","25","Word vs Fin FW","golati.wav","golabu.wav",NA,1,0.296611514613159,"Familiar",5,14,3597,1,"Final","Word vs FW",-14.5809554551323
"183",183,"Base_Test1_207","Test1",1,22,"right","female","5","53","PW vs Fin FW","golaku.wav","kugola.wav",1,1,-1.34526988854491,"Familiar",1,15,1909,0,"Final","PW vs FW",-13.5809554551323
"184",184,"Base_Test1_207","Test1",1,22,"right","female","5","2","Word vs PW","dakugo.wav","bidaku.wav",2,2,NA,"Familiar",5,16,1245,1,NA,"Word vs PW",-12.5809554551323
"185",185,"Base_Test1_207","Test1",1,22,"right","female","5","47","PW vs Med FW","tudoro.wav","butupi.wav",1,3,0.291753243007115,"Familiar",1,17,1153,0,"Medial","PW vs FW",-11.5809554551323
"186",186,"Base_Test1_207","Test1",1,22,"right","female","1","36","PW vs In FW","dotitu.wav","godoti.wav",2,4,-0.355968481618047,"Familiar",5,18,1233,0,"Initial","PW vs FW",-10.5809554551323
"187",187,"Base_Test1_207","Test1",1,22,"right","female","5","39","PW vs In FW","papiro.wav","titupi.wav",1,3,1.07074586855259,"Familiar",1,19,1234,0,"Initial","PW vs FW",-9.58095545513234
"188",188,"Base_Test1_207","Test1",1,22,"right","female","1","51","PW vs Fin FW","pirogo.wav","tupiti.wav",2,3,1.35174727276499,"Familiar",1,20,1283,1,"Final","PW vs FW",-8.58095545513234
"189",189,"Base_Test1_207","Test1",1,22,"right","female","1","14","Word vs In FW","bidaku.wav","tudaku.wav",NA,2,-0.266109272601177,"Familiar",1,21,3981,1,"Initial","Word vs FW",-7.58095545513234
"190",190,"Base_Test1_207","Test1",1,22,"right","female","1","43","PW vs Med FW","pirogo.wav","tularo.wav",2,3,1.10108532403706,"Familiar",1,22,1706,1,"Medial","PW vs FW",-6.58095545513234
"191",191,"Base_Test1_207","Test1",1,22,"right","female","5","12","Word vs In FW","godoti.wav","padoti.wav",NA,4,-0.355968481618047,"Familiar",1,23,1220,0,"Initial","Word vs FW",-5.58095545513234
"192",192,"Base_Test1_207","Test1",1,22,"right","female","5","56","PW vs Fin FW","padoro.wav","ropado.wav",1,4,1.35174727276499,"Familiar",5,24,2684,1,"Final","PW vs FW",-4.58095545513234
"193",193,"Base_Test1_207","Test1",1,22,"right","female","1","23","Word vs Med FW","tupiro.wav","tudoro.wav",NA,3,0.291753243007115,"Familiar",1,25,1923,1,"Medial","Word vs FW",-3.58095545513234
"194",194,"Base_Test1_207","Test1",1,22,"right","female","1","5","Word vs PW","golabu.wav","rogola.wav",1,1,NA,"Familiar",1,26,1742,1,NA,"Word vs PW",-2.58095545513234
"195",195,"Base_Test1_207","Test1",1,22,"right","female","5","37","PW vs In FW","bilabu.wav","rogola.wav",1,1,0.781961875630439,"Familiar",1,27,1508,0,"Initial","PW vs FW",-1.58095545513234
"196",196,"Base_Test1_207","Test1",1,22,"right","female","1","42","PW vs Med FW","dakutu.wav","bilaku.wav",2,2,-1.60739314711274,"Familiar",5,28,1015,0,"Medial","PW vs FW",-0.580955455132344
"197",197,"Base_Test1_207","Test1",1,22,"right","female","1","31","Word vs Fin FW","tupiro.wav","tupiku.wav",NA,3,-0.257955755918198,"Familiar",1,29,1062,1,"Final","Word vs FW",0.419044544867656
"198",198,"Base_Test1_207","Test1",1,22,"right","female","5","17","Word vs Med FW","gopibu.wav","golabu.wav",NA,1,1.10108532403706,"Familiar",5,30,1146,1,"Medial","Word vs FW",1.41904454486766
"199",199,"Base_Test1_207","Test1",1,22,"right","female","1","34","PW vs In FW","dakugo.wav","godaku.wav",2,2,0.781961875630439,"Familiar",1,31,2513,1,"Initial","PW vs FW",2.41904454486766
"200",200,"Base_Test1_207","Test1",1,22,"right","female","1","33","PW vs In FW","labubi.wav","tulabu.wav",2,1,-0.275458580478951,"Familiar",5,32,3111,0,"Initial","PW vs FW",3.41904454486766
"201",201,"Base_Test1_207","Test1",1,22,"right","female","5","28","Word vs Fin FW","padobu.wav","padoti.wav",NA,4,0.296611514613159,"Familiar",5,33,1740,1,"Final","Word vs FW",4.41904454486766
"202",202,"Base_Test1_207","Test1",1,22,"right","female","1","41","PW vs Med FW","labupa.wav","gopibu.wav",2,1,1.10108532403706,"Familiar",1,34,3550,1,"Medial","PW vs FW",5.41904454486766
"203",203,"Base_Test1_207","Test1",1,22,"right","female","5","4","Word vs PW","dotitu.wav","padoti.wav",2,4,NA,"Familiar",5,35,1229,1,NA,"Word vs PW",6.41904454486766
"204",204,"Base_Test1_207","Test1",1,22,"right","female","5","38","PW vs In FW","tudaku.wav","bubida.wav",1,2,-0.266109272601177,"Familiar",1,36,1521,0,"Initial","PW vs FW",7.41904454486766
"205",205,"Base_Test1_207","Test1",1,22,"right","female","1","49","PW vs Fin FW","labupa.wav","golati.wav",2,1,0.296611514613159,"Familiar",5,37,1896,0,"Final","PW vs FW",8.41904454486766
"206",206,"Base_Test1_207","Test1",1,22,"right","female","5","27","Word vs Fin FW","tupiti.wav","tupiro.wav",NA,3,1.35174727276499,"Familiar",5,38,1509,1,"Final","Word vs FW",9.41904454486766
"207",207,"Base_Test1_207","Test1",1,22,"right","female","1","22","Word vs Med FW","bidaku.wav","bipiku.wav",NA,2,1.14212436080289,"Familiar",1,39,1455,1,"Medial","Word vs FW",10.4190445448677
"208",208,"Base_Test1_207","Test1",1,22,"right","female","1","6","Word vs PW","bidaku.wav","bubida.wav",1,2,NA,"Familiar",1,40,1011,1,NA,"Word vs PW",11.4190445448677
"209",209,"Base_Test1_207","Test1",1,22,"right","female","1","35","PW vs In FW","piropa.wav","gopiro.wav",2,3,-0.275458580478951,"Familiar",5,41,3878,0,"Initial","PW vs FW",12.4190445448677
"210",210,"Base_Test1_207","Test1",1,22,"right","female","1","15","Word vs In FW","tupiro.wav","papiro.wav",NA,3,1.07074586855259,"Familiar",1,42,1224,1,"Initial","Word vs FW",13.4190445448677
"211",211,"Base_Test1_207","Test1",1,22,"right","female","1","8","Word vs PW","padoti.wav","kupado.wav",1,4,NA,"Familiar",1,43,2230,1,NA,"Word vs PW",14.4190445448677
"212",212,"Base_Test1_207","Test1",1,22,"right","female","1","13","Word vs In FW","golabu.wav","bilabu.wav",NA,1,0.781961875630439,"Familiar",1,44,1563,1,"Initial","Word vs FW",15.4190445448677
"213",213,"Base_Test1_207","Test1",1,22,"right","female","5","26","Word vs Fin FW","bidaro.wav","bidaku.wav",NA,2,-0.257955755918198,"Familiar",5,45,1818,1,"Final","Word vs FW",16.4190445448677
"214",214,"Base_Test1_207","Test1",1,22,"right","female","1","21","Word vs Med FW","golabu.wav","godabu.wav",NA,1,-1.60739314711274,"Familiar",1,46,1364,1,"Medial","Word vs FW",17.4190445448677
"215",215,"Base_Test1_207","Test1",1,22,"right","female","5","46","PW vs Med FW","bipiku.wav","robida.wav",1,2,1.14212436080289,"Familiar",1,47,1726,0,"Medial","PW vs FW",18.4190445448677
"216",216,"Base_Test1_207","Test1",1,22,"right","female","1","52","PW vs Fin FW","dotigo.wav","padobu.wav",2,4,0.296611514613159,"Familiar",5,48,1195,0,"Final","PW vs FW",19.4190445448677
"217",217,"Base_Test1_207","Test1",1,22,"right","female","1","44","PW vs Med FW","dotigo.wav","papiti.wav",2,4,0.291753243007115,"Familiar",1,49,1864,1,"Medial","PW vs FW",20.4190445448677
"218",218,"Base_Test1_207","Test1",1,22,"right","female","5","20","Word vs Med FW","papiti.wav","padoti.wav",NA,4,0.291753243007115,"Familiar",5,50,1032,1,"Medial","Word vs FW",21.4190445448677
"219",219,"Base_Test1_207","Test1",1,22,"right","female","5","10","Word vs In FW","godaku.wav","bidaku.wav",NA,2,0.781961875630439,"Familiar",1,51,1959,0,"Initial","Word vs FW",22.4190445448677
"220",220,"Base_Test1_207","Test1",1,22,"right","female","5","11","Word vs In FW","gopiro.wav","tupiro.wav",NA,3,-0.275458580478951,"Familiar",1,52,2175,0,"Initial","Word vs FW",23.4190445448677
"221",221,"Base_Test1_207","Test1",1,22,"right","female","5","45","PW vs Med FW","godabu.wav","kugola.wav",1,1,-1.60739314711274,"Familiar",1,53,725,0,"Medial","PW vs FW",24.4190445448677
"222",222,"Base_Test1_207","Test1",1,22,"right","female","1","50","PW vs Fin FW","dakutu.wav","bidaro.wav",2,2,-0.257955755918198,"Familiar",5,54,1008,0,"Final","PW vs FW",25.4190445448677
"223",223,"Base_Test1_207","Test1",1,22,"right","female","5","48","PW vs Med FW","padati.wav","ropado.wav",1,4,-1.38984163125101,"Familiar",5,55,4176,1,"Medial","PW vs FW",26.4190445448677
"224",224,"Base_Test1_207","Test1",1,22,"right","female","1","32","Word vs Fin FW","padoti.wav","padoro.wav",NA,4,1.35174727276499,"Familiar",1,56,1670,1,"Final","Word vs FW",27.4190445448677
"225",225,"Base_Test1_208","Test1",2,22,"right","female","5","54","PW vs Fin FW","bidabu.wav","robida.wav",1,2,-1.34526988854491,"Familiar",1,1,3939,0,"Final","PW vs FW",-27.5809554551323
"226",226,"Base_Test1_208","Test1",2,22,"right","female","1","21","Word vs Med FW","golabu.wav","godabu.wav",NA,1,-1.60739314711274,"Familiar",1,2,1758,1,"Medial","Word vs FW",-26.5809554551323
"227",227,"Base_Test1_208","Test1",2,22,"right","female","5","27","Word vs Fin FW","tupiti.wav","tupiro.wav",NA,3,1.35174727276499,"Familiar",5,3,2413,1,"Final","Word vs FW",-25.5809554551323
"228",228,"Base_Test1_208","Test1",2,22,"right","female","5","10","Word vs In FW","godaku.wav","bidaku.wav",NA,2,0.781961875630439,"Familiar",1,4,1814,0,"Initial","Word vs FW",-24.5809554551323
"229",229,"Base_Test1_208","Test1",2,22,"right","female","1","15","Word vs In FW","tupiro.wav","papiro.wav",NA,3,1.07074586855259,"Familiar",1,5,1547,1,"Initial","Word vs FW",-23.5809554551323
"230",230,"Base_Test1_208","Test1",2,22,"right","female","1","5","Word vs PW","golabu.wav","rogola.wav",1,1,NA,"Familiar",1,6,1610,1,NA,"Word vs PW",-22.5809554551323
"231",231,"Base_Test1_208","Test1",2,22,"right","female","1","8","Word vs PW","padoti.wav","kupado.wav",1,4,NA,"Familiar",1,7,2082,1,NA,"Word vs PW",-21.5809554551323
"232",232,"Base_Test1_208","Test1",2,22,"right","female","1","33","PW vs In FW","labubi.wav","tulabu.wav",2,1,-0.275458580478951,"Familiar",5,8,2090,0,"Initial","PW vs FW",-20.5809554551323
"233",233,"Base_Test1_208","Test1",2,22,"right","female","5","26","Word vs Fin FW","bidaro.wav","bidaku.wav",NA,2,-0.257955755918198,"Familiar",1,9,2852,0,"Final","Word vs FW",-19.5809554551323
"234",234,"Base_Test1_208","Test1",2,22,"right","female","5","28","Word vs Fin FW","padobu.wav","padoti.wav",NA,4,0.296611514613159,"Familiar",1,10,5500,0,"Final","Word vs FW",-18.5809554551323
"235",235,"Base_Test1_208","Test1",2,22,"right","female","1","52","PW vs Fin FW","dotigo.wav","padobu.wav",2,4,0.296611514613159,"Familiar",1,11,1588,1,"Final","PW vs FW",-17.5809554551323
"236",236,"Base_Test1_208","Test1",2,22,"right","female","1","34","PW vs In FW","dakugo.wav","godaku.wav",2,2,0.781961875630439,"Familiar",1,12,1973,1,"Initial","PW vs FW",-16.5809554551323
"237",237,"Base_Test1_208","Test1",2,22,"right","female","1","13","Word vs In FW","golabu.wav","bilabu.wav",NA,1,0.781961875630439,"Familiar",1,13,1468,1,"Initial","Word vs FW",-15.5809554551323
"238",238,"Base_Test1_208","Test1",2,22,"right","female","1","6","Word vs PW","bidaku.wav","bubida.wav",1,2,NA,"Familiar",1,14,1775,1,NA,"Word vs PW",-14.5809554551323
"239",239,"Base_Test1_208","Test1",2,22,"right","female","5","55","PW vs Fin FW","tupiku.wav","butupi.wav",1,3,-0.257955755918198,"Familiar",5,15,2004,1,"Final","PW vs FW",-13.5809554551323
"240",240,"Base_Test1_208","Test1",2,22,"right","female","5","3","Word vs PW","piropa.wav","tupiro.wav",2,3,NA,"Familiar",5,16,1749,1,NA,"Word vs PW",-12.5809554551323
