"","X","SubjectID","ExperimentName","Session","Age","Handedness","Sex","CRESP","List2","PairCode","Sound1","Sound2","PWType","WordType","zMFCC","Condition","RESP","Trial","RT","ACC","SyllPos","TrialType","c_Trial"
"2122",11444,"Rep_SNL_1242","SNL",2,34,"right","female","1","22","Word vs Med FW","bidaku.wav","bipiku.wav",NA,2,2.10086601072187,"Assimilable",1,20,1829,1,"Medial","Word vs FW",-8.58095545513234
"2123",11445,"Rep_SNL_1242","SNL",2,34,"right","female","1","31","Word vs Fin FW","tupiro.wav","tupiku.wav",NA,3,0.0899786178315611,"Assimilable",1,21,1447,1,"Final","Word vs FW",-7.58095545513234
"2124",11446,"Rep_SNL_1242","SNL",2,34,"right","female","1","21","Word vs Med FW","golabu.wav","godabu.wav",NA,1,-1.52252388653165,"Assimilable",1,22,2471,1,"Medial","Word vs FW",-6.58095545513234
"2125",11447,"Rep_SNL_1242","SNL",2,34,"right","female","5","47","PW vs Med FW","tudoro.wav","butupi.wav",1,3,0.78743659067127,"Assimilable",1,23,4312,0,"Medial","PW vs FW",-5.58095545513234
"2126",11448,"Rep_SNL_1242","SNL",2,34,"right","female","5","46","PW vs Med FW","bipiku.wav","robida.wav",1,2,2.10086601072187,"Assimilable",5,24,2823,1,"Medial","PW vs FW",-4.58095545513234
"2127",11449,"Rep_SNL_1242","SNL",2,34,"right","female","5","1","Word vs PW","labubi.wav","golabu.wav",2,1,NA,"Assimilable",5,25,2685,1,NA,"Word vs PW",-3.58095545513234
"2128",11450,"Rep_SNL_1242","SNL",2,34,"right","female","5","19","Word vs Med FW","tularo.wav","tupiro.wav",NA,3,-0.00103410482854406,"Assimilable",5,26,1368,1,"Medial","Word vs FW",-2.58095545513234
"2129",11451,"Rep_SNL_1242","SNL",2,34,"right","female","1","32","Word vs Fin FW","padoti.wav","padoro.wav",NA,4,0.24046990939846,"Assimilable",1,27,3775,1,"Final","Word vs FW",-1.58095545513234
"2130",11452,"Rep_SNL_1242","SNL",2,34,"right","female","5","4","Word vs PW","dotitu.wav","padoti.wav",2,4,NA,"Assimilable",1,28,4210,0,NA,"Word vs PW",-0.580955455132344
"2131",11453,"Rep_SNL_1242","SNL",2,34,"right","female","1","49","PW vs Fin FW","labupa.wav","golati.wav",2,1,0.293597133776343,"Assimilable",5,29,3648,0,"Final","PW vs FW",0.419044544867656
"2132",11454,"Rep_SNL_1242","SNL",2,34,"right","female","1","34","PW vs In FW","dakugo.wav","godaku.wav",2,2,-1.37605318340089,"Assimilable",1,30,2067,1,"Initial","PW vs FW",1.41904454486766
"2133",11455,"Rep_SNL_1242","SNL",2,34,"right","female","1","51","PW vs Fin FW","pirogo.wav","tupiti.wav",2,3,0.24046990939846,"Assimilable",1,31,2336,1,"Final","PW vs FW",2.41904454486766
"2134",11456,"Rep_SNL_1242","SNL",2,34,"right","female","5","26","Word vs Fin FW","bidaro.wav","bidaku.wav",NA,2,0.0899786178315611,"Assimilable",5,32,3889,1,"Final","Word vs FW",3.41904454486766
"2135",11457,"Rep_SNL_1242","SNL",2,34,"right","female","1","50","PW vs Fin FW","dakutu.wav","bidaro.wav",2,2,0.0899786178315611,"Assimilable",5,33,2205,0,"Final","PW vs FW",4.41904454486766
"2136",11458,"Rep_SNL_1242","SNL",2,34,"right","female","1","5","Word vs PW","golabu.wav","rogola.wav",1,1,NA,"Assimilable",1,34,1861,1,NA,"Word vs PW",5.41904454486766
"2137",11459,"Rep_SNL_1242","SNL",2,34,"right","female","5","55","PW vs Fin FW","tupiku.wav","butupi.wav",1,3,0.0899786178315611,"Assimilable",1,35,2402,0,"Final","PW vs FW",6.41904454486766
"2138",11460,"Rep_SNL_1242","SNL",2,34,"right","female","5","20","Word vs Med FW","papiti.wav","padoti.wav",NA,4,0.78743659067127,"Assimilable",5,36,1167,1,"Medial","Word vs FW",7.41904454486766
"2139",11461,"Rep_SNL_1242","SNL",2,34,"right","female","1","52","PW vs Fin FW","dotigo.wav","padobu.wav",2,4,0.293597133776343,"Assimilable",1,37,2047,1,"Final","PW vs FW",8.41904454486766
"2140",11462,"Rep_SNL_1242","SNL",2,34,"right","female","5","38","PW vs In FW","tudaku.wav","bubida.wav",1,2,1.57027958370944,"Assimilable",1,38,1366,0,"Initial","PW vs FW",9.41904454486766
"2141",11463,"Rep_SNL_1242","SNL",2,34,"right","female","5","2","Word vs PW","dakugo.wav","bidaku.wav",2,2,NA,"Assimilable",1,39,2108,0,NA,"Word vs PW",10.4190445448677
"2142",11464,"Rep_SNL_1242","SNL",2,34,"right","female","1","43","PW vs Med FW","pirogo.wav","tularo.wav",2,3,-0.00103410482854406,"Assimilable",1,40,2215,1,"Medial","PW vs FW",11.4190445448677
"2143",11465,"Rep_SNL_1242","SNL",2,34,"right","female","5","48","PW vs Med FW","padati.wav","ropado.wav",1,4,-0.92133218787024,"Assimilable",1,41,1817,0,"Medial","PW vs FW",12.4190445448677
"2144",11467,"Rep_SNL_1242","SNL",2,34,"right","female","1","6","Word vs PW","bidaku.wav","bubida.wav",1,2,NA,"Assimilable",1,43,1299,1,NA,"Word vs PW",14.4190445448677
"2145",11468,"Rep_SNL_1242","SNL",2,34,"right","female","1","16","Word vs In FW","padoti.wav","tudoti.wav",NA,4,0.692471503495027,"Assimilable",1,44,1956,1,"Initial","Word vs FW",15.4190445448677
"2146",11469,"Rep_SNL_1242","SNL",2,34,"right","female","1","33","PW vs In FW","labubi.wav","tulabu.wav",2,1,-0.153022183371865,"Assimilable",1,45,2123,1,"Initial","PW vs FW",16.4190445448677
"2147",11470,"Rep_SNL_1242","SNL",2,34,"right","female","5","3","Word vs PW","piropa.wav","tupiro.wav",2,3,NA,"Assimilable",5,46,1105,1,NA,"Word vs PW",17.4190445448677
"2148",11471,"Rep_SNL_1242","SNL",2,34,"right","female","1","8","Word vs PW","padoti.wav","kupado.wav",1,4,NA,"Assimilable",1,47,1164,1,NA,"Word vs PW",18.4190445448677
"2149",11472,"Rep_SNL_1242","SNL",2,34,"right","female","5","25","Word vs Fin FW","golati.wav","golabu.wav",NA,1,0.293597133776343,"Assimilable",1,48,2164,0,"Final","Word vs FW",19.4190445448677
"2150",11473,"Rep_SNL_1242","SNL",2,34,"right","female","1","7","Word vs PW","tupiro.wav","titupi.wav",1,3,NA,"Assimilable",1,49,1521,1,NA,"Word vs PW",20.4190445448677
"2151",11474,"Rep_SNL_1242","SNL",2,34,"right","female","5","56","PW vs Fin FW","padoro.wav","ropado.wav",1,4,0.24046990939846,"Assimilable",1,50,2277,0,"Final","PW vs FW",21.4190445448677
"2152",11475,"Rep_SNL_1242","SNL",2,34,"right","female","1","35","PW vs In FW","piropa.wav","gopiro.wav",2,3,-0.153022183371865,"Assimilable",5,51,2117,0,"Initial","PW vs FW",22.4190445448677
"2153",11476,"Rep_SNL_1242","SNL",2,34,"right","female","1","42","PW vs Med FW","dakutu.wav","bilaku.wav",2,2,-1.52252388653165,"Assimilable",5,52,2955,0,"Medial","PW vs FW",23.4190445448677
"2154",11477,"Rep_SNL_1242","SNL",2,34,"right","female","1","24","Word vs Med FW","padoti.wav","padati.wav",NA,4,-0.92133218787024,"Assimilable",1,53,2052,1,"Medial","Word vs FW",24.4190445448677
"2155",11478,"Rep_SNL_1242","SNL",2,34,"right","female","1","29","Word vs Fin FW","golabu.wav","golaku.wav",NA,1,-1.20131652960009,"Assimilable",1,54,2594,1,"Final","Word vs FW",25.4190445448677
"2156",11479,"Rep_SNL_1242","SNL",2,34,"right","female","5","10","Word vs In FW","godaku.wav","bidaku.wav",NA,2,-1.37605318340089,"Assimilable",5,55,2195,1,"Initial","Word vs FW",26.4190445448677
"2157",11480,"Rep_SNL_1242","SNL",2,34,"right","female","1","30","Word vs Fin FW","bidaku.wav","bidabu.wav",NA,2,-1.20131652960009,"Assimilable",1,56,1506,1,"Final","Word vs FW",27.4190445448677
"2158",11481,"Rep_SNL_1243","SNL",2,20,"left","female","5","37","PW vs In FW","bilabu.wav","rogola.wav",1,1,-1.37605318340089,"Assimilable",1,1,2718,0,"Initial","PW vs FW",-27.5809554551323
"2159",11482,"Rep_SNL_1243","SNL",2,20,"left","female","5","48","PW vs Med FW","padati.wav","ropado.wav",1,4,-0.92133218787024,"Assimilable",5,2,1729,1,"Medial","PW vs FW",-26.5809554551323
"2160",11483,"Rep_SNL_1243","SNL",2,20,"left","female","5","26","Word vs Fin FW","bidaro.wav","bidaku.wav",NA,2,0.0899786178315611,"Assimilable",5,3,3059,1,"Final","Word vs FW",-25.5809554551323
"2161",11484,"Rep_SNL_1243","SNL",2,20,"left","female","5","11","Word vs In FW","gopiro.wav","tupiro.wav",NA,3,-0.153022183371865,"Assimilable",1,4,1312,0,"Initial","Word vs FW",-24.5809554551323
"2162",11485,"Rep_SNL_1243","SNL",2,20,"left","female","5","46","PW vs Med FW","bipiku.wav","robida.wav",1,2,2.10086601072187,"Assimilable",5,5,1550,1,"Medial","PW vs FW",-23.5809554551323
"2163",11486,"Rep_SNL_1243","SNL",2,20,"left","female","1","6","Word vs PW","bidaku.wav","bubida.wav",1,2,NA,"Assimilable",1,6,2056,1,NA,"Word vs PW",-22.5809554551323
"2164",11487,"Rep_SNL_1243","SNL",2,20,"left","female","5","53","PW vs Fin FW","golaku.wav","kugola.wav",1,1,-1.20131652960009,"Assimilable",1,7,1333,0,"Final","PW vs FW",-21.5809554551323
"2165",11488,"Rep_SNL_1243","SNL",2,20,"left","female","5","39","PW vs In FW","papiro.wav","titupi.wav",1,3,0.692471503495027,"Assimilable",1,8,2659,0,"Initial","PW vs FW",-20.5809554551323
"2166",11489,"Rep_SNL_1243","SNL",2,20,"left","female","5","20","Word vs Med FW","papiti.wav","padoti.wav",NA,4,0.78743659067127,"Assimilable",5,9,1281,1,"Medial","Word vs FW",-19.5809554551323
"2167",11490,"Rep_SNL_1243","SNL",2,20,"left","female","5","55","PW vs Fin FW","tupiku.wav","butupi.wav",1,3,0.0899786178315611,"Assimilable",1,10,1703,0,"Final","PW vs FW",-18.5809554551323
"2168",11491,"Rep_SNL_1243","SNL",2,20,"left","female","1","49","PW vs Fin FW","labupa.wav","golati.wav",2,1,0.293597133776343,"Assimilable",1,11,1865,1,"Final","PW vs FW",-17.5809554551323
"2169",11492,"Rep_SNL_1243","SNL",2,20,"left","female","1","22","Word vs Med FW","bidaku.wav","bipiku.wav",NA,2,2.10086601072187,"Assimilable",1,12,1651,1,"Medial","Word vs FW",-16.5809554551323
"2170",11493,"Rep_SNL_1243","SNL",2,20,"left","female","5","12","Word vs In FW","godoti.wav","padoti.wav",NA,4,1.55017885855967,"Assimilable",5,13,1171,1,"Initial","Word vs FW",-15.5809554551323
"2171",11494,"Rep_SNL_1243","SNL",2,20,"left","female","1","50","PW vs Fin FW","dakutu.wav","bidaro.wav",2,2,0.0899786178315611,"Assimilable",5,14,1430,0,"Final","PW vs FW",-14.5809554551323
"2172",11495,"Rep_SNL_1243","SNL",2,20,"left","female","1","51","PW vs Fin FW","pirogo.wav","tupiti.wav",2,3,0.24046990939846,"Assimilable",1,15,1118,1,"Final","PW vs FW",-13.5809554551323
"2173",11496,"Rep_SNL_1243","SNL",2,20,"left","female","1","32","Word vs Fin FW","padoti.wav","padoro.wav",NA,4,0.24046990939846,"Assimilable",5,16,1761,0,"Final","Word vs FW",-12.5809554551323
"2174",11497,"Rep_SNL_1243","SNL",2,20,"left","female","1","24","Word vs Med FW","padoti.wav","padati.wav",NA,4,-0.92133218787024,"Assimilable",1,17,1128,1,"Medial","Word vs FW",-11.5809554551323
"2175",11498,"Rep_SNL_1243","SNL",2,20,"left","female","1","23","Word vs Med FW","tupiro.wav","tudoro.wav",NA,3,0.78743659067127,"Assimilable",5,18,2446,0,"Medial","Word vs FW",-10.5809554551323
"2176",11499,"Rep_SNL_1243","SNL",2,20,"left","female","5","19","Word vs Med FW","tularo.wav","tupiro.wav",NA,3,-0.00103410482854406,"Assimilable",5,19,1402,1,"Medial","Word vs FW",-9.58095545513234
"2177",11500,"Rep_SNL_1243","SNL",2,20,"left","female","1","31","Word vs Fin FW","tupiro.wav","tupiku.wav",NA,3,0.0899786178315611,"Assimilable",1,20,1221,1,"Final","Word vs FW",-8.58095545513234
"2178",11501,"Rep_SNL_1243","SNL",2,20,"left","female","1","52","PW vs Fin FW","dotigo.wav","padobu.wav",2,4,0.293597133776343,"Assimilable",1,21,1229,1,"Final","PW vs FW",-7.58095545513234
"2179",11502,"Rep_SNL_1243","SNL",2,20,"left","female","5","54","PW vs Fin FW","bidabu.wav","robida.wav",1,2,-1.20131652960009,"Assimilable",1,22,1483,0,"Final","PW vs FW",-6.58095545513234
"2180",11503,"Rep_SNL_1243","SNL",2,20,"left","female","1","30","Word vs Fin FW","bidaku.wav","bidabu.wav",NA,2,-1.20131652960009,"Assimilable",5,23,2406,0,"Final","Word vs FW",-5.58095545513234
"2181",11504,"Rep_SNL_1243","SNL",2,20,"left","female","1","44","PW vs Med FW","dotigo.wav","papiti.wav",2,4,0.78743659067127,"Assimilable",1,24,1278,1,"Medial","PW vs FW",-4.58095545513234
"2182",11505,"Rep_SNL_1243","SNL",2,20,"left","female","5","47","PW vs Med FW","tudoro.wav","butupi.wav",1,3,0.78743659067127,"Assimilable",1,25,1357,0,"Medial","PW vs FW",-3.58095545513234
"2183",11506,"Rep_SNL_1243","SNL",2,20,"left","female","5","1","Word vs PW","labubi.wav","golabu.wav",2,1,NA,"Assimilable",5,26,1269,1,NA,"Word vs PW",-2.58095545513234
"2184",11507,"Rep_SNL_1243","SNL",2,20,"left","female","5","18","Word vs Med FW","bilaku.wav","bidaku.wav",NA,2,-1.52252388653165,"Assimilable",1,27,1325,0,"Medial","Word vs FW",-1.58095545513234
"2185",11508,"Rep_SNL_1243","SNL",2,20,"left","female","1","21","Word vs Med FW","golabu.wav","godabu.wav",NA,1,-1.52252388653165,"Assimilable",5,28,1369,0,"Medial","Word vs FW",-0.580955455132344
"2186",11509,"Rep_SNL_1243","SNL",2,20,"left","female","1","33","PW vs In FW","labubi.wav","tulabu.wav",2,1,-0.153022183371865,"Assimilable",1,29,1097,1,"Initial","PW vs FW",0.419044544867656
"2187",11510,"Rep_SNL_1243","SNL",2,20,"left","female","1","7","Word vs PW","tupiro.wav","titupi.wav",1,3,NA,"Assimilable",5,30,1265,0,NA,"Word vs PW",1.41904454486766
"2188",11511,"Rep_SNL_1243","SNL",2,20,"left","female","5","25","Word vs Fin FW","golati.wav","golabu.wav",NA,1,0.293597133776343,"Assimilable",1,31,2820,0,"Final","Word vs FW",2.41904454486766
"2189",11512,"Rep_SNL_1243","SNL",2,20,"left","female","1","43","PW vs Med FW","pirogo.wav","tularo.wav",2,3,-0.00103410482854406,"Assimilable",5,32,2134,0,"Medial","PW vs FW",3.41904454486766
"2190",11513,"Rep_SNL_1243","SNL",2,20,"left","female","1","36","PW vs In FW","dotitu.wav","godoti.wav",2,4,1.55017885855967,"Assimilable",1,33,4229,1,"Initial","PW vs FW",4.41904454486766
"2191",11514,"Rep_SNL_1243","SNL",2,20,"left","female","1","29","Word vs Fin FW","golabu.wav","golaku.wav",NA,1,-1.20131652960009,"Assimilable",1,34,1442,1,"Final","Word vs FW",5.41904454486766
"2192",11515,"Rep_SNL_1243","SNL",2,20,"left","female","5","56","PW vs Fin FW","padoro.wav","ropado.wav",1,4,0.24046990939846,"Assimilable",1,35,1093,0,"Final","PW vs FW",6.41904454486766
"2193",11516,"Rep_SNL_1243","SNL",2,20,"left","female","1","15","Word vs In FW","tupiro.wav","papiro.wav",NA,3,0.692471503495027,"Assimilable",5,36,1699,0,"Initial","Word vs FW",7.41904454486766
"2194",11517,"Rep_SNL_1243","SNL",2,20,"left","female","1","34","PW vs In FW","dakugo.wav","godaku.wav",2,2,-1.37605318340089,"Assimilable",5,37,1137,0,"Initial","PW vs FW",8.41904454486766
"2195",11518,"Rep_SNL_1243","SNL",2,20,"left","female","5","27","Word vs Fin FW","tupiti.wav","tupiro.wav",NA,3,0.24046990939846,"Assimilable",5,38,1458,1,"Final","Word vs FW",9.41904454486766
"2196",11519,"Rep_SNL_1243","SNL",2,20,"left","female","5","2","Word vs PW","dakugo.wav","bidaku.wav",2,2,NA,"Assimilable",5,39,1275,1,NA,"Word vs PW",10.4190445448677
"2197",11520,"Rep_SNL_1243","SNL",2,20,"left","female","1","13","Word vs In FW","golabu.wav","bilabu.wav",NA,1,-1.37605318340089,"Assimilable",1,40,1613,1,"Initial","Word vs FW",11.4190445448677
"2198",11521,"Rep_SNL_1243","SNL",2,20,"left","female","1","8","Word vs PW","padoti.wav","kupado.wav",1,4,NA,"Assimilable",1,41,1786,1,NA,"Word vs PW",12.4190445448677
"2199",11522,"Rep_SNL_1243","SNL",2,20,"left","female","1","14","Word vs In FW","bidaku.wav","tudaku.wav",NA,2,1.57027958370944,"Assimilable",5,42,3104,0,"Initial","Word vs FW",13.4190445448677
"2200",11523,"Rep_SNL_1243","SNL",2,20,"left","female","5","45","PW vs Med FW","godabu.wav","kugola.wav",1,1,-1.52252388653165,"Assimilable",5,43,1464,1,"Medial","PW vs FW",14.4190445448677
"2201",11524,"Rep_SNL_1243","SNL",2,20,"left","female","1","35","PW vs In FW","piropa.wav","gopiro.wav",2,3,-0.153022183371865,"Assimilable",5,44,1460,0,"Initial","PW vs FW",15.4190445448677
"2202",11525,"Rep_SNL_1243","SNL",2,20,"left","female","5","10","Word vs In FW","godaku.wav","bidaku.wav",NA,2,-1.37605318340089,"Assimilable",5,45,3674,1,"Initial","Word vs FW",16.4190445448677
"2203",11526,"Rep_SNL_1243","SNL",2,20,"left","female","1","16","Word vs In FW","padoti.wav","tudoti.wav",NA,4,0.692471503495027,"Assimilable",1,46,1722,1,"Initial","Word vs FW",17.4190445448677
"2204",11528,"Rep_SNL_1243","SNL",2,20,"left","female","5","40","PW vs In FW","tudoti.wav","kupado.wav",1,4,0.692471503495027,"Assimilable",1,48,1272,0,"Initial","PW vs FW",19.4190445448677
"2205",11529,"Rep_SNL_1243","SNL",2,20,"left","female","5","9","Word vs In FW","tulabu.wav","golabu.wav",NA,1,-0.153022183371865,"Assimilable",1,49,1413,0,"Initial","Word vs FW",20.4190445448677
"2206",11530,"Rep_SNL_1243","SNL",2,20,"left","female","1","41","PW vs Med FW","labupa.wav","gopibu.wav",2,1,-0.00103410482854406,"Assimilable",5,50,1014,0,"Medial","PW vs FW",21.4190445448677
"2207",11531,"Rep_SNL_1243","SNL",2,20,"left","female","5","3","Word vs PW","piropa.wav","tupiro.wav",2,3,NA,"Assimilable",5,51,1560,1,NA,"Word vs PW",22.4190445448677
"2208",11532,"Rep_SNL_1243","SNL",2,20,"left","female","5","28","Word vs Fin FW","padobu.wav","padoti.wav",NA,4,0.293597133776343,"Assimilable",5,52,1906,1,"Final","Word vs FW",23.4190445448677
"2209",11533,"Rep_SNL_1243","SNL",2,20,"left","female","1","5","Word vs PW","golabu.wav","rogola.wav",1,1,NA,"Assimilable",1,53,1037,1,NA,"Word vs PW",24.4190445448677
"2210",11534,"Rep_SNL_1243","SNL",2,20,"left","female","1","42","PW vs Med FW","dakutu.wav","bilaku.wav",2,2,-1.52252388653165,"Assimilable",5,54,1610,0,"Medial","PW vs FW",25.4190445448677
"2211",11535,"Rep_SNL_1243","SNL",2,20,"left","female","5","38","PW vs In FW","tudaku.wav","bubida.wav",1,2,1.57027958370944,"Assimilable",1,55,2003,0,"Initial","PW vs FW",26.4190445448677
"2212",11536,"Rep_SNL_1243","SNL",2,20,"left","female","5","17","Word vs Med FW","gopibu.wav","golabu.wav",NA,1,-0.00103410482854406,"Assimilable",5,56,1097,1,"Medial","Word vs FW",27.4190445448677
"2213",11537,"Rep_SNL_1244","SNL",2,20,"right","female","1","36","PW vs In FW","dotitu.wav","godoti.wav",2,4,1.55017885855967,"Assimilable",1,1,102,1,"Initial","PW vs FW",-27.5809554551323
"2214",11538,"Rep_SNL_1244","SNL",2,20,"right","female","1","22","Word vs Med FW","bidaku.wav","bipiku.wav",NA,2,2.10086601072187,"Assimilable",1,2,1195,1,"Medial","Word vs FW",-26.5809554551323
"2215",11539,"Rep_SNL_1244","SNL",2,20,"right","female","1","29","Word vs Fin FW","golabu.wav","golaku.wav",NA,1,-1.20131652960009,"Assimilable",1,3,1201,1,"Final","Word vs FW",-25.5809554551323
"2216",11540,"Rep_SNL_1244","SNL",2,20,"right","female","1","14","Word vs In FW","bidaku.wav","tudaku.wav",NA,2,1.57027958370944,"Assimilable",5,4,1309,0,"Initial","Word vs FW",-24.5809554551323
"2217",11541,"Rep_SNL_1244","SNL",2,20,"right","female","5","48","PW vs Med FW","padati.wav","ropado.wav",1,4,-0.92133218787024,"Assimilable",1,5,506,0,"Medial","PW vs FW",-23.5809554551323
"2218",11542,"Rep_SNL_1244","SNL",2,20,"right","female","1","7","Word vs PW","tupiro.wav","titupi.wav",1,3,NA,"Assimilable",1,6,4430,1,NA,"Word vs PW",-22.5809554551323
"2219",11543,"Rep_SNL_1244","SNL",2,20,"right","female","1","44","PW vs Med FW","dotigo.wav","papiti.wav",2,4,0.78743659067127,"Assimilable",5,7,1111,0,"Medial","PW vs FW",-21.5809554551323
"2220",11544,"Rep_SNL_1244","SNL",2,20,"right","female","1","24","Word vs Med FW","padoti.wav","padati.wav",NA,4,-0.92133218787024,"Assimilable",1,8,1012,1,"Medial","Word vs FW",-20.5809554551323
"2221",11545,"Rep_SNL_1244","SNL",2,20,"right","female","1","35","PW vs In FW","piropa.wav","gopiro.wav",2,3,-0.153022183371865,"Assimilable",1,9,1035,1,"Initial","PW vs FW",-19.5809554551323
"2222",11546,"Rep_SNL_1244","SNL",2,20,"right","female","5","17","Word vs Med FW","gopibu.wav","golabu.wav",NA,1,-0.00103410482854406,"Assimilable",1,10,1180,0,"Medial","Word vs FW",-18.5809554551323
"2223",11547,"Rep_SNL_1244","SNL",2,20,"right","female","5","47","PW vs Med FW","tudoro.wav","butupi.wav",1,3,0.78743659067127,"Assimilable",5,11,1063,1,"Medial","PW vs FW",-17.5809554551323
"2224",11548,"Rep_SNL_1244","SNL",2,20,"right","female","1","33","PW vs In FW","labubi.wav","tulabu.wav",2,1,-0.153022183371865,"Assimilable",5,12,934,0,"Initial","PW vs FW",-16.5809554551323
"2225",11549,"Rep_SNL_1244","SNL",2,20,"right","female","5","26","Word vs Fin FW","bidaro.wav","bidaku.wav",NA,2,0.0899786178315611,"Assimilable",5,13,857,1,"Final","Word vs FW",-15.5809554551323
"2226",11550,"Rep_SNL_1244","SNL",2,20,"right","female","1","21","Word vs Med FW","golabu.wav","godabu.wav",NA,1,-1.52252388653165,"Assimilable",5,14,744,0,"Medial","Word vs FW",-14.5809554551323
"2227",11551,"Rep_SNL_1244","SNL",2,20,"right","female","1","34","PW vs In FW","dakugo.wav","godaku.wav",2,2,-1.37605318340089,"Assimilable",1,15,1516,1,"Initial","PW vs FW",-13.5809554551323
"2228",11552,"Rep_SNL_1244","SNL",2,20,"right","female","1","32","Word vs Fin FW","padoti.wav","padoro.wav",NA,4,0.24046990939846,"Assimilable",1,16,580,1,"Final","Word vs FW",-12.5809554551323
"2229",11553,"Rep_SNL_1244","SNL",2,20,"right","female","1","49","PW vs Fin FW","labupa.wav","golati.wav",2,1,0.293597133776343,"Assimilable",1,17,919,1,"Final","PW vs FW",-11.5809554551323
"2230",11554,"Rep_SNL_1244","SNL",2,20,"right","female","1","13","Word vs In FW","golabu.wav","bilabu.wav",NA,1,-1.37605318340089,"Assimilable",5,18,909,0,"Initial","Word vs FW",-10.5809554551323
"2231",11555,"Rep_SNL_1244","SNL",2,20,"right","female","5","12","Word vs In FW","godoti.wav","padoti.wav",NA,4,1.55017885855967,"Assimilable",1,19,996,0,"Initial","Word vs FW",-9.58095545513234
"2232",11556,"Rep_SNL_1244","SNL",2,20,"right","female","5","20","Word vs Med FW","papiti.wav","padoti.wav",NA,4,0.78743659067127,"Assimilable",5,20,801,1,"Medial","Word vs FW",-8.58095545513234
"2233",11557,"Rep_SNL_1244","SNL",2,20,"right","female","1","52","PW vs Fin FW","dotigo.wav","padobu.wav",2,4,0.293597133776343,"Assimilable",1,21,1036,1,"Final","PW vs FW",-7.58095545513234
"2234",11558,"Rep_SNL_1244","SNL",2,20,"right","female","1","51","PW vs Fin FW","pirogo.wav","tupiti.wav",2,3,0.24046990939846,"Assimilable",1,22,1144,1,"Final","PW vs FW",-6.58095545513234
"2235",11559,"Rep_SNL_1244","SNL",2,20,"right","female","1","42","PW vs Med FW","dakutu.wav","bilaku.wav",2,2,-1.52252388653165,"Assimilable",5,23,1042,0,"Medial","PW vs FW",-5.58095545513234
"2236",11560,"Rep_SNL_1244","SNL",2,20,"right","female","5","55","PW vs Fin FW","tupiku.wav","butupi.wav",1,3,0.0899786178315611,"Assimilable",1,24,1211,0,"Final","PW vs FW",-4.58095545513234
"2237",11561,"Rep_SNL_1244","SNL",2,20,"right","female","5","38","PW vs In FW","tudaku.wav","bubida.wav",1,2,1.57027958370944,"Assimilable",5,25,766,1,"Initial","PW vs FW",-3.58095545513234
"2238",11562,"Rep_SNL_1244","SNL",2,20,"right","female","5","11","Word vs In FW","gopiro.wav","tupiro.wav",NA,3,-0.153022183371865,"Assimilable",5,26,892,1,"Initial","Word vs FW",-2.58095545513234
"2239",11563,"Rep_SNL_1244","SNL",2,20,"right","female","1","6","Word vs PW","bidaku.wav","bubida.wav",1,2,NA,"Assimilable",1,27,869,1,NA,"Word vs PW",-1.58095545513234
"2240",11564,"Rep_SNL_1244","SNL",2,20,"right","female","5","28","Word vs Fin FW","padobu.wav","padoti.wav",NA,4,0.293597133776343,"Assimilable",5,28,893,1,"Final","Word vs FW",-0.580955455132344
"2241",11565,"Rep_SNL_1244","SNL",2,20,"right","female","5","56","PW vs Fin FW","padoro.wav","ropado.wav",1,4,0.24046990939846,"Assimilable",5,29,1012,1,"Final","PW vs FW",0.419044544867656
"2242",11566,"Rep_SNL_1244","SNL",2,20,"right","female","5","27","Word vs Fin FW","tupiti.wav","tupiro.wav",NA,3,0.24046990939846,"Assimilable",5,30,1066,1,"Final","Word vs FW",1.41904454486766
"2243",11567,"Rep_SNL_1244","SNL",2,20,"right","female","5","40","PW vs In FW","tudoti.wav","kupado.wav",1,4,0.692471503495027,"Assimilable",1,31,890,0,"Initial","PW vs FW",2.41904454486766
"2244",11568,"Rep_SNL_1244","SNL",2,20,"right","female","5","9","Word vs In FW","tulabu.wav","golabu.wav",NA,1,-0.153022183371865,"Assimilable",5,32,898,1,"Initial","Word vs FW",3.41904454486766
"2245",11569,"Rep_SNL_1244","SNL",2,20,"right","female","1","30","Word vs Fin FW","bidaku.wav","bidabu.wav",NA,2,-1.20131652960009,"Assimilable",1,33,926,1,"Final","Word vs FW",4.41904454486766
"2246",11570,"Rep_SNL_1244","SNL",2,20,"right","female","5","45","PW vs Med FW","godabu.wav","kugola.wav",1,1,-1.52252388653165,"Assimilable",5,34,914,1,"Medial","PW vs FW",5.41904454486766
"2247",11571,"Rep_SNL_1244","SNL",2,20,"right","female","5","46","PW vs Med FW","bipiku.wav","robida.wav",1,2,2.10086601072187,"Assimilable",1,35,946,0,"Medial","PW vs FW",6.41904454486766
"2248",11572,"Rep_SNL_1244","SNL",2,20,"right","female","5","2","Word vs PW","dakugo.wav","bidaku.wav",2,2,NA,"Assimilable",5,36,980,1,NA,"Word vs PW",7.41904454486766
"2249",11573,"Rep_SNL_1244","SNL",2,20,"right","female","5","39","PW vs In FW","papiro.wav","titupi.wav",1,3,0.692471503495027,"Assimilable",5,37,773,1,"Initial","PW vs FW",8.41904454486766
"2250",11574,"Rep_SNL_1244","SNL",2,20,"right","female","5","19","Word vs Med FW","tularo.wav","tupiro.wav",NA,3,-0.00103410482854406,"Assimilable",1,38,925,0,"Medial","Word vs FW",9.41904454486766
